,Year,District,Province,Spare,Length,Width,Amenities,Direction,Price
2119,2022,573,56,336.0,67.2,5.0,0,0,0.983
2120,2022,572,56,86023.0,17204.6,5.0,0,0,8.6
2121,2022,572,56,607.0,40.0,14.99,0,3,2.35
2122,2022,570,56,98.0,19.6,5.0,0,0,1.1
2123,2022,568,56,52.0,10.0,6.0,0,0,2.9
2124,2022,568,56,118.0,15.0,8.0,0,3,1.35
2125,2022,568,56,830.0,40.0,12.0,0,0,6.0
2126,2022,572,56,240.0,33.0,6.96,0,3,1.2
2127,2022,568,56,52.0,10.0,6.0,0,0,2.9
2128,2022,572,56,164.0,32.0,6.0,1,2,1.3
2129,2022,568,56,82.0,18.0,4.5,0,0,3.0
2130,2022,573,56,775.0,75.0,10.0,0,0,0.699
2131,2022,573,56,775.0,75.0,10.0,0,0,0.699
2132,2022,574,56,328.0,32.8,10.0,0,0,3.94
2133,2022,574,56,141.0,28.0,5.0,0,0,0.819
2134,2022,572,56,393.0,8.0,40.0,0,3,2.36
2135,2022,574,56,100.0,20.0,5.0,0,0,0.915
2136,2022,568,56,102.0,20.4,5.0,0,0,1.95
2137,2022,574,56,107.0,10.0,10.0,0,0,1.4
2138,2022,568,56,72.0,16.0,4.5,0,0,4.1
2139,2022,568,56,82.0,18.0,4.5,0,0,3.0
2140,2022,574,56,57.0,11.0,5.0,0,0,0.785
2141,2022,573,56,157.0,25.0,6.0,0,0,0.75
2142,2022,568,56,82.0,18.0,4.5,0,0,3.0
2143,2022,574,56,200.0,26.0,9.0,0,3,1.9
2144,2022,572,56,190.0,19.0,10.0,0,4,1.5
2145,2022,574,56,1350.0,59.98,23.0,0,3,4.73
2146,2022,574,56,892.0,74.33,12.0,0,0,6.0
2147,2022,568,56,107.0,18.0,6.0,0,3,1.11
2148,2022,568,56,66.0,14.5,5.0,0,0,2.5
2149,2022,568,56,82.0,18.0,4.5,0,0,3.0
2150,2022,572,56,367.0,21.0,17.0,0,2,2.5
2151,2022,568,56,82.0,18.0,4.5,0,0,3.0
2152,2022,572,56,607.0,60.0,10.0,0,3,2.35
2153,2022,572,56,308.0,40.0,8.0,0,4,9.55
2154,2022,574,56,2602.0,95.0,28.0,0,2,3.15
2155,2022,574,56,256.4,26.98,5.6,0,3,0.77
2156,2022,574,56,463.0,46.0,10.0,0,2,2.65
2157,2022,568,56,315.0,63.0,5.0,0,0,5.04
2158,2022,568,56,323.0,19.0,17.0,0,0,11.0
2159,2022,568,56,72.0,16.0,4.5,0,0,4.1
2160,2022,574,56,200.0,24.0,8.0,0,0,2.0
2161,2022,572,56,101.0,20.0,5.3,0,0,0.65
2162,2022,568,56,830.0,40.0,12.0,0,0,6.0
2163,2022,572,56,324.0,15.0,20.0,0,4,1.1
2164,2022,572,56,404.0,33.0,13.0,0,0,1.23
2165,2022,572,56,351.0,44.0,7.0,0,4,1.2
2166,2022,569,56,352.0,32.0,11.0,0,0,5.5
2167,2022,568,56,101.0,25.0,4.0,1,3,1.85
2168,2022,572,56,3096.0,73.71428571428571,42.0,1,3,1.6
2169,2022,568,56,1524.0,55.0,34.0,0,0,4.57
2170,2022,572,56,240.0,33.0,7.0,0,3,1.2
2171,2022,572,56,174.0,33.0,4.5,1,2,3.15
2172,2022,568,56,830.0,40.0,12.0,0,0,6.2
2173,2022,572,56,235.0,10.0,23.0,0,1,1.3
2174,2022,574,56,2602.0,100.0,28.0,0,2,3.15
2175,2022,574,56,2374.0,33.0,70.0,0,0,16.62
2176,2022,573,56,2231.0,446.2,5.0,0,3,1.01
2177,2022,572,56,315.0,27.0,11.5,0,0,1.26
2178,2022,568,56,830.0,40.0,12.0,0,0,6.2
2179,2022,572,56,1387.0,60.0,13.0,0,0,0.55
2180,2022,569,56,100.0,20.0,5.0,0,0,0.89
2181,2022,569,56,200.0,20.0,10.0,0,0,1.7
2182,2022,568,56,80.0,16.0,5.0,1,3,2.15
2183,2022,571,56,108.0,21.6,5.0,0,0,1.3
2184,2022,568,56,257.0,51.4,5.0,0,0,3.0
2185,2022,568,56,1524.0,55.0,34.0,0,0,4.57
2186,2022,568,56,95.0,19.0,5.0,0,0,2.6
2187,2022,573,56,420.0,84.0,0.5,0,0,0.79
2188,2022,568,56,99.0,19.0,5.0,0,0,1.7
2189,2022,568,56,72.0,16.0,4.5,0,0,3.4
2190,2022,573,56,2100.0,56.0,58.0,1,3,0.798
2191,2022,573,56,1485.0,18.7,79.0,0,0,0.68
2192,2022,568,56,72.0,16.0,4.5,0,0,4.1
2193,2022,572,56,106.0,15.0,6.0,0,2,0.9
2194,2022,574,56,91.0,18.0,5.0,0,0,0.89
2195,2022,572,56,190.0,16.0,12.0,0,4,1.5
2196,2022,568,56,70.0,13.0,5.0,0,0,0.94
2197,2022,572,56,19000.0,100.0,99.99,0,2,1.89
2198,2022,572,56,164.3,32.86,5.0,0,0,1.3
2199,2022,574,56,100.0,20.0,5.0,0,0,1.23
2200,2022,568,56,105.0,15.0,8.0,0,0,1.68
2201,2022,568,56,100.0,25.0,4.0,0,0,4.5
2202,2022,574,56,75.0,5.8,12.9,0,0,0.85
2203,2022,574,56,344.0,34.0,10.0,0,0,4.6
2204,2022,568,56,100.0,5.0,20.0,0,2,7.0
2205,2022,574,56,100.0,20.0,5.0,0,0,1.4
2206,2022,574,56,63.0,13.0,5.0,0,0,1.23
2207,2022,572,56,25000.0,100.0,100.0,0,2,2.6
2208,2022,568,56,72.0,16.0,4.5,0,0,4.1
2209,2022,568,56,117.0,20.0,6.0,0,3,3.65
2210,2022,572,56,75.0,15.0,5.0,0,2,0.57
2211,2022,572,56,86.0,12.0,8.0,0,4,0.7
2212,2022,574,56,136.0,27.2,5.0,0,2,1.2
2213,2022,572,56,114000.0,22800.0,5.0,0,0,4.2
2214,2022,572,56,240.0,33.0,7.0,0,3,1.2
2215,2022,570,56,234.0,32.0,8.0,1,3,1.5
2216,2022,572,56,151.0,30.0,5.0,0,0,1.1
2217,2022,568,56,67.0,7.0,9.0,0,0,1.2
2218,2022,572,56,151.0,30.0,5.0,0,0,1.1
2219,2022,568,56,100.0,20.0,5.0,0,0,2.5
2220,2022,574,56,103.0,14.6,7.0,0,0,0.91
2221,2022,572,56,207.0,28.0,7.5,1,2,0.8
2222,2022,574,56,126.0,25.0,5.0,0,0,2.78
2223,2022,572,56,155.0,19.0,8.0,0,3,1.28
2224,2022,572,56,280.0,28.0,10.0,0,0,1.85
2225,2022,568,56,54.0,16.0,4.0,0,0,4.6
2226,2022,572,56,280.0,28.0,10.0,0,0,1.85
2227,2022,574,56,2276.0,80.0,28.0,0,0,4.35
2228,2022,568,56,150.0,25.0,6.0,0,0,0.19
2229,2022,568,56,150.0,25.0,6.0,0,0,0.19
2230,2022,572,56,1200.0,240.0,5.0,0,0,19.2
2231,2022,571,56,1000.0,20.0,50.0,1,0,0.4
2232,2022,572,56,3339.0,80.0,38.0,0,0,8.35
2233,2022,574,56,3140.0,104.6,30.0,0,0,6.23
2234,2022,573,56,318.0,53.0,6.0,0,0,0.81
2235,2022,568,56,206.0,39.0,5.2,1,2,14.0
2236,2022,574,56,317.0,14.4,22.0,0,0,1.8
2237,2022,572,56,199.0,27.99,6.99,0,1,1.2
2238,2022,572,56,151.0,26.0,6.0,0,0,1.1
2239,2022,571,56,8000.0,86.0,84.0,1,0,3.6
2240,2022,573,56,104.0,21.0,5.0,0,0,0.43
2241,2022,568,56,830.0,35.0,12.0,0,0,6.2
2242,2022,568,56,67.0,5.0,5.0,0,3,1.1
2243,2022,572,56,409.0,19.0,20.99,0,1,8.0
2244,2022,568,56,73.0,5.0,5.0,0,2,0.91
2245,2022,571,56,154.0,22.0,7.0,1,0,1.8
2246,2022,574,56,136.0,27.0,5.0,0,2,1.2
2247,2022,573,56,1000.0,100.0,10.0,0,0,0.54
2248,2022,568,56,5400.0,54.0,100.0,0,0,0.95
2249,2022,568,56,93.0,7.0,5.0,1,3,1.25
2250,2022,568,56,100.0,5.0,20.0,1,2,3.35
2251,2022,568,56,115.0,5.0,23.0,1,2,2.2
2252,2022,568,56,94.0,5.0,19.0,1,1,0.99
2253,2022,573,56,2173.0,434.6,5.0,0,0,0.72
2254,2022,568,56,96.0,5.0,19.0,1,2,1.49
2255,2022,574,56,328.0,65.6,5.0,0,0,3.94
2256,2022,568,56,67.0,6.9,9.6,0,0,1.2
2257,2022,572,56,199.0,28.0,7.0,0,1,1.2
2258,2022,574,56,399.0,49.0,8.0,0,0,1.92
2259,2022,573,56,2596.0,519.2,5.0,0,0,0.65
2260,2022,573,56,1000.0,50.0,20.0,1,4,0.38
2261,2022,571,56,880.0,176.0,5.0,0,0,2.7
2262,2022,568,56,92.0,18.4,5.0,0,3,0.89
2263,2022,574,56,1158.0,231.6,5.0,0,3,2.8
2264,2022,573,56,2330.0,45.0,21.0,0,0,3.5
2265,2022,572,56,530.0,42.0,12.0,0,0,1.37
2266,2022,568,56,127.0,25.4,6.0,1,4,2.29
2267,2022,568,56,250.0,25.0,10.0,0,0,4.25
2268,2022,574,56,2152.0,76.8,28.0,0,0,4.74
2269,2022,572,56,86.0,12.285714285714286,7.0,0,3,0.7
2270,2022,574,56,1454.0,290.8,5.0,0,0,0.525
2271,2022,568,56,40.0,8.0,5.0,0,0,1.3
2272,2022,574,56,107.0,15.6,6.0,0,0,0.9
2273,2022,568,56,106.0,21.2,5.0,0,3,1.25
2274,2022,574,56,109.0,21.8,5.0,0,0,1.5
2275,2022,568,56,64.0,13.0,5.0,0,0,0.9
2276,2022,568,56,94.0,18.8,5.0,1,2,1.6
2277,2022,570,56,3000.0,150.0,20.0,0,0,6.0
2278,2022,568,56,500.0,50.0,10.0,1,3,7.2
2279,2022,568,56,585.0,23.4,25.0,0,0,17.55
2280,2022,568,56,95.0,19.0,5.0,0,3,1.1
2281,2022,568,56,882.0,51.88235294117647,17.0,0,3,8.8
2282,2022,572,56,1690.0,83.0,20.0,0,3,3.5
2283,2022,568,56,95.0,19.0,5.0,0,2,1.45
2284,2022,568,56,102.0,20.4,5.0,0,2,1.75
2285,2022,572,56,108.0,18.0,5.97,0,2,0.9
2286,2022,568,56,54.0,16.0,4.0,0,0,4.6
2287,2022,571,56,154.0,22.0,7.0,1,2,1.85
2288,2022,573,56,323.0,48.0,6.59,0,3,1.22
2289,2022,572,56,166.0,23.0,7.0,0,2,1.3
2290,2022,568,56,117.0,20.0,5.0,0,2,3.65
2291,2022,568,56,74.7,16.0,5.0,1,2,1.25
2292,2022,573,56,2165.0,21.0,83.0,0,3,0.7
2293,2022,572,56,95.0,18.0,5.0,0,2,0.48
2294,2022,572,56,216.0,28.0,7.5,0,2,1.65
2295,2022,573,56,2100.0,21.0,10.0,1,2,0.8
2296,2022,573,56,761.0,36.0,21.0,0,0,2.35
2297,2022,569,56,327.0,21.0,15.0,0,0,2.1
2298,2022,572,56,382.0,41.0,9.0,0,0,3.8
2299,2022,569,56,7300.0,1460.0,5.0,0,0,12.0
2300,2022,568,56,830.0,40.0,12.0,0,0,6.0
2301,2022,572,56,595.0,58.0,11.0,0,4,1.9
2302,2022,574,56,269.0,42.0,6.0,0,0,1.4
2303,2022,571,56,261.0,18.0,14.0,0,3,4.15
2304,2022,572,56,472.0,12.0,33.0,0,2,2.5
2305,2022,568,56,830.0,40.0,12.0,0,0,6.0
2306,2022,574,56,136.0,25.0,5.0,0,0,1.2
2307,2022,571,56,154.0,30.8,5.0,0,0,1.03
2308,2022,572,56,69.0,14.0,5.0,0,2,0.9
2309,2022,571,56,103.0,17.166666666666668,6.0,0,0,1.62
2310,2022,568,56,300.0,42.0,7.0,0,0,1.5
2311,2022,572,56,308.0,16.0,19.0,0,4,9.55
2312,2022,574,56,380.0,54.0,7.0,0,0,0.9888899999999999
2313,2022,574,56,610.0,61.0,10.0,0,0,2.55
2314,2022,572,56,24000.0,240.0,100.0,0,0,12.0
2315,2022,574,56,253.0,25.0,10.0,0,0,1.39
2316,2022,568,56,100.0,20.0,5.0,0,0,2.5
2317,2022,568,56,140.0,28.0,5.0,0,0,5.0
2318,2022,568,56,62.0,12.0,5.0,1,2,0.97
2319,2022,571,56,103.0,6.0,5.0,0,0,1.62
2320,2022,572,56,160.0,32.0,5.0,0,3,2.0
2321,2022,572,56,381.0,62.0,9.0,0,4,3.4
2322,2022,574,56,93.0,15.6,6.0,0,0,1.1
2323,2022,573,56,1066.0,213.2,5.0,0,0,0.42
2324,2022,573,56,1066.0,213.2,5.0,0,0,0.385
2325,2022,572,56,20000.0,4000.0,5.0,0,0,1.89
2326,2022,571,56,124.0,24.8,5.0,0,0,1.98
2327,2022,574,56,88.0,17.6,5.0,0,0,0.53
2328,2022,572,56,1866.5,92.46,20.54,1,0,8.5
2329,2022,572,56,305.0,35.0,8.0,0,0,0.6
2330,2022,573,56,240.0,26.0,9.98,0,2,0.55
2331,2022,572,56,3091.7,618.3399999999999,5.0,0,3,0.49
2332,2022,569,56,1127.0,225.4,5.0,0,0,1.8
2333,2022,568,56,110.0,22.0,5.0,0,0,2.04
2334,2022,573,56,1060.0,212.0,5.0,0,0,2.86
2335,2022,571,56,154.0,22.0,7.0,1,3,1.8
2336,2022,574,56,75.7,15.14,5.0,0,0,0.73
2337,2022,574,56,390.0,26.0,15.0,0,0,1.56
2338,2022,574,56,1350.0,65.0,20.0,0,3,4.75
2339,2022,568,56,205.0,17.0,12.0,1,3,1.0
2340,2022,572,56,151.0,26.0,6.0,0,0,1.1
2341,2022,568,56,107.0,15.5,7.0,0,0,1.51
2342,2022,572,56,3091.0,10.0,10.0,0,2,0.49
2343,2022,574,56,137.0,24.0,5.5,0,0,1.52
2344,2022,571,56,108.0,21.6,5.0,0,0,1.3
2345,2022,573,56,644.0,49.46236559139785,13.02,1,4,1.03
2346,2022,572,56,381.0,64.0,10.0,0,2,3.4
2347,2022,572,56,141.0,25.0,5.5,0,2,0.54
2348,2022,574,56,149.0,1.0,20.0,0,0,1.3
2349,2022,574,56,102.0,20.0,5.0,0,0,0.83
2350,2022,571,56,141.0,25.6,5.5,1,1,1.8
2351,2022,574,56,120.0,20.0,5.4,0,0,1.25
2352,2022,574,56,120.0,20.0,5.4,0,0,1.25
2353,2022,572,56,3091.0,100.0,100.0,0,4,0.49
2354,2022,574,56,18000.0,300.0,50.0,0,0,4.0
2355,2022,572,56,925.0,185.0,5.0,0,0,3.24
2356,2022,574,56,200.0,40.0,5.0,0,0,1.65
2357,2022,574,56,483.0,48.0,10.0,0,0,2.0
2358,2022,571,56,139.0,27.8,5.0,0,0,1.32
2359,2022,582,58,360.0,72.0,5.0,0,0,8.0
2360,2022,586,58,178.0,35.6,5.0,0,0,1.68
2361,2022,586,58,6000.0,50.0,120.0,1,2,2.4
2362,2022,585,58,3329.0,42.0,78.0,0,0,5.46
2363,2022,586,58,100.0,20.0,5.0,0,0,1.9
2364,2022,587,58,80.0,20.0,4.0,1,2,1.16
2365,2022,586,58,300.0,60.0,5.0,1,0,1.8
2366,2022,582,58,100.0,20.0,5.0,0,0,2.85
2367,2022,586,58,1047.53,28.0,4.99,1,0,2.3
2368,2022,582,58,108.0,21.6,5.0,0,0,1.62
2369,2022,588,58,1049.0,209.8,5.0,0,0,2.7
2370,2022,582,58,4039.0,807.8,5.0,1,0,38.37
2371,2022,582,58,100.0,20.0,5.0,1,0,9.0
2372,2022,596,60,3856.0,771.2,5.0,1,0,0.964
2373,2022,596,60,8459.0,1691.8,5.0,1,0,1.18
2374,2022,601,60,1000.0,50.0,20.0,1,2,3.8
2375,2022,593,60,110.0,22.0,5.0,0,0,3.5
2376,2022,595,60,105.0,19.0,5.5,1,2,1.4
2377,2022,595,60,76.0,15.2,5.0,0,2,1.2
2378,2022,596,60,8047.0,1609.4,5.0,1,0,1.4
2379,2022,593,60,343.0,68.6,5.0,0,0,7.55
2380,2022,596,60,2298.0,459.6,5.0,0,0,0.322
2381,2022,596,60,4957.0,991.4,5.0,1,0,0.84269
2382,2022,601,60,626.0,72.0,12.7,1,1,5.5
2383,2022,596,60,2298.0,459.6,5.0,0,0,0.32172
2384,2022,595,60,7172.0,1434.4,5.0,1,0,2.08
2385,2022,596,60,11600.0,2320.0,5.0,0,0,1.97
2386,2022,601,60,2362.0,46.0,50.0,1,3,9.66
2387,2022,596,60,6958.0,1391.6,5.0,0,0,0.83496
2388,2022,593,60,120.0,24.0,5.0,0,0,0.5
2389,2022,595,60,78.0,15.6,5.0,1,0,1.17
2390,2022,597,60,2726.0,545.2,5.0,1,0,0.681
2391,2022,596,60,221.0,26.0,8.0,0,0,1.2
2392,2022,601,60,4181.0,75.0,65.0,1,4,5.0
2393,2022,595,60,105.0,19.0,6.0,1,2,1.4
2394,2022,595,60,105.0,19.0,5.5,1,2,1.4
2395,2022,595,60,116.0,23.2,5.0,0,2,1.44
2396,2022,597,60,3528.9,705.78,5.0,1,0,1.13
2397,2022,593,60,494.0,98.8,5.0,0,0,12.35
2398,2022,593,60,273.0,54.6,5.0,0,0,2.73
2399,2022,601,60,300.0,6.8,47.98,0,0,1.2
2400,2022,596,60,8459.0,1691.8,5.0,0,0,1.18
2401,2022,593,60,197.0,39.4,5.0,0,0,2.56
2402,2022,597,60,5458.0,1091.6,5.0,1,4,1.34
2403,2022,594,60,100.0,20.0,5.0,1,3,1.05
2404,2022,593,60,100.0,20.0,5.0,0,0,0.9
2405,2022,596,60,6773.0,1354.6,5.0,0,0,0.88
2406,2022,596,60,8170.0,1634.0,5.0,1,0,1.4
2407,2022,596,60,10022.0,2004.4,5.0,1,0,1.2
2408,2022,596,60,10000.0,200.0,50.0,1,3,0.89
2409,2022,595,60,105.0,19.0,5.5,1,2,1.4
2410,2022,593,60,131.0,26.2,5.0,0,0,1.2
2411,2022,596,60,11000.0,2200.0,5.0,0,0,1.87
2412,2022,597,60,2726.0,545.2,5.0,0,0,0.6815
2413,2022,596,60,221.0,44.2,5.0,0,0,1.2
2414,2022,596,60,4946.0,989.2,5.0,0,0,0.89028
2415,2022,601,60,47.0,7.0,6.0,0,0,0.5
2416,2022,601,60,12000.0,90.0,134.0,1,3,10.72
2417,2022,601,60,6075.0,1215.0,5.0,1,0,13.0
2418,2022,593,60,147.0,29.4,5.0,0,0,2.5
2419,2022,596,60,11657.0,2331.4,5.0,1,4,1.98
2420,2022,596,60,8459.0,1691.8,5.0,0,4,1.23
2421,2022,597,60,5458.0,1091.6,5.0,1,4,1.34
2422,2022,596,60,11000.0,2200.0,5.0,0,0,1.44
2423,2022,596,60,5400.0,1080.0,5.0,1,0,1.51
2424,2022,593,60,143.5,28.7,5.0,0,0,3.0
2425,2022,593,60,836.0,167.2,5.0,0,0,11.7
2426,2022,595,60,78.0,15.6,5.0,0,2,1.17
2427,2022,593,60,405.0,81.0,5.0,0,0,22.0
2428,2022,601,60,1447.0,86.0,22.0,0,0,2.35
2429,2022,597,60,3528.9,705.78,5.0,1,0,1.13
2430,2022,593,60,494.0,98.8,5.0,0,0,10.0
2431,2022,596,60,4785.0,359.0,10.0,1,0,0.599
2432,2022,593,60,266.0,53.2,5.0,0,0,1.6
2433,2022,593,60,184.8,36.96,5.0,0,0,4.0
2434,2022,593,60,119.0,23.8,5.0,0,0,1.6
2435,2022,593,60,300.0,60.0,5.0,0,0,3.3
2436,2022,593,60,222.6,44.519999999999996,5.0,0,0,2.67
2437,2022,601,60,2590.0,50.0,48.0,1,4,9.6
2438,2022,596,60,11656.0,2331.2,5.0,0,0,1.98
2439,2022,601,60,1440.0,52.0,27.0,1,0,0.17
2440,2022,601,60,1000.0,50.0,20.0,1,3,4.0
2441,2022,601,60,17000.0,132.0,152.0,1,0,32.3
2442,2022,601,60,745.0,38.0,20.0,1,0,0.15
2443,2022,594,60,5583.0,89.0,89.0,1,0,0.865
2444,2022,601,60,270.0,45.0,6.0,1,0,0.22
2445,2022,601,60,1334.0,58.0,23.0,1,0,0.165
2446,2022,596,60,12000.0,2400.0,5.0,0,0,2.05
2447,2022,596,60,8459.0,1691.8,5.0,1,4,1.18
2448,2022,593,60,905.0,181.0,5.0,0,0,4.98
2449,2022,596,60,8459.3,1691.86,5.0,1,4,1.06
2450,2022,596,60,8459.0,1691.8,5.0,0,0,1.06
2451,2022,595,60,77.7,15.540000000000001,5.0,1,4,1.3
2452,2022,593,60,109.0,21.8,5.0,0,0,1.2
2453,2022,593,60,579.0,115.8,5.0,0,0,9.26
2454,2022,595,60,105.0,19.0,5.5,1,2,1.4
2455,2022,596,60,6315.0,1263.0,5.0,1,0,2.08
2456,2022,595,60,200.0,40.0,5.0,0,0,0.96
2457,2022,601,60,8700.0,87.0,106.0,1,0,50.0
2458,2022,596,60,3219.0,643.8,5.0,1,0,0.515
2459,2022,596,60,14579.0,2915.8,5.0,1,0,1.6
2460,2022,596,60,3219.0,643.8,5.0,1,0,0.515
2461,2022,596,60,1040.0,208.0,5.0,1,0,2.6
2462,2022,596,60,8459.0,1691.8,5.0,0,4,1.23
2463,2022,596,60,6773.0,1354.6,5.0,0,0,0.88048
2464,2022,595,60,76.0,15.2,5.0,0,0,2.0
2465,2022,596,60,10744.0,2148.8,5.0,0,0,1.93
2466,2022,595,60,75.0,15.0,5.0,0,0,1.17
2467,2022,596,60,5197.0,1039.4,5.0,1,0,1.2
2468,2022,597,60,2726.9,545.38,5.0,1,4,0.682
2469,2022,593,60,190.0,38.0,5.0,0,0,13.0
2470,2022,596,60,11656.6,2331.32,5.0,1,4,1.98
2471,2022,596,60,3913.0,782.6,5.0,1,0,0.92
2472,2022,596,60,11000.0,2200.0,5.0,0,0,1.44
2473,2022,601,60,2361.0,47.0,49.0,1,0,0.265
2474,2022,593,60,290.0,58.0,5.0,0,0,2.2
2475,2022,596,60,8460.0,1692.0,5.0,1,4,1.18
2476,2022,596,60,8459.0,1691.8,5.0,1,4,1.23
2477,2022,596,60,10022.0,2004.4,5.0,1,0,1.2
2478,2022,596,60,8459.3,1691.86,5.0,1,4,1.23
2479,2022,596,60,8460.0,1692.0,5.0,1,0,1.06
2480,2022,597,60,5458.0,1091.6,5.0,1,4,1.34
2481,2022,597,60,5458.0,1091.6,5.0,1,4,1.34
2482,2022,593,60,160.0,32.0,5.0,0,0,2.7
2483,2022,601,60,16000.0,113.99,147.0,0,0,21.0
2484,2022,596,60,8170.0,1634.0,5.0,1,0,1.3
2485,2022,597,60,5458.0,1091.6,5.0,1,4,1.34
2486,2022,601,60,1900.0,50.0,38.0,1,4,8.36
2487,2022,595,60,105.0,5.5,19.0,1,2,1.35
2488,2022,595,60,5000.0,1000.0,5.0,1,0,0.18
2489,2022,593,60,190.0,38.0,5.0,0,0,13.0
2490,2022,593,60,126.0,25.2,5.0,0,0,0.24
2491,2022,597,60,2727.0,545.4,5.0,0,4,0.682
2492,2022,596,60,4678.0,100.0,46.78,0,0,0.842
2493,2022,593,60,490.0,98.0,5.0,0,0,9.8
2494,2022,596,60,10000.0,2000.0,5.0,0,0,1.4
2495,2022,596,60,20000.0,4000.0,5.0,1,0,2.5
2496,2022,601,60,47.0,7.0,6.0,0,0,0.5
2497,2022,593,60,3285.0,657.0,5.0,0,0,131.4
2498,2022,596,60,4946.0,989.2,5.0,0,0,0.89028
2499,2022,596,60,19316.0,3863.2,5.0,0,0,2.41
2500,2022,593,60,547.0,109.4,5.0,0,0,12.0
2501,2022,593,60,235.0,47.0,5.0,0,0,5.64
2502,2022,596,60,8459.0,1691.8,5.0,1,0,1.06
2503,2022,596,60,6773.0,100.0,67.73,0,0,0.88048
2504,2022,594,60,393.0,78.6,5.0,0,0,2.4
2505,2022,597,60,2727.0,545.4,5.0,0,4,0.682
2506,2022,596,60,8459.0,1691.8,5.0,1,4,1.18
2507,2022,595,60,150000.0,30000.0,5.0,1,0,9.95
2508,2022,596,60,8459.0,1691.8,5.0,1,4,1.06
2509,2022,596,60,8000.0,1600.0,5.0,1,0,0.9
2510,2022,597,60,77.0,15.4,5.0,0,0,0.82
2511,2022,595,60,220.0,22.0,9.0,0,0,0.96
2512,2022,595,60,220.0,25.0,9.0,0,0,0.96
2513,2022,597,60,2727.0,545.4,5.0,1,4,0.68155
2514,2022,596,60,202.0,40.4,5.0,0,0,1.8
2515,2022,601,60,2175.0,50.0,43.0,1,0,6.45
2516,2022,593,60,316.0,63.2,5.0,0,0,8.0
2517,2022,596,60,8500.0,1700.0,5.0,0,0,1.06
2518,2022,597,60,2700.0,540.0,5.0,0,0,0.675
2519,2022,596,60,3568.0,713.6,5.0,1,0,0.749
2520,2022,593,60,200.0,40.0,5.0,0,0,0.75
2521,2022,596,60,4678.0,935.6,5.0,1,0,0.842
2522,2022,595,60,78.0,15.6,5.0,1,4,1.3
2523,2022,596,60,6773.0,1354.6,5.0,1,0,0.88
2524,2022,596,60,1900.0,35.0,54.0,0,0,0.38
2525,2022,601,60,2400.0,480.0,5.0,0,0,1.95
2526,2022,593,60,376.0,75.2,5.0,0,0,9.02
2527,2022,596,60,8459.0,1691.8,5.0,1,4,1.18
2528,2022,596,60,11657.0,2331.4,5.0,0,4,1.98
2529,2022,596,60,9259.0,133.0,92.0,1,2,1.02
2530,2022,596,60,8450.0,1690.0,5.0,1,4,1.18
2531,2022,593,60,1500.0,50.0,30.0,1,0,18.0
2532,2022,596,60,4785.0,957.0,5.0,1,0,0.59813
2533,2022,597,60,2727.0,545.4,5.0,1,4,0.68175
2534,2022,596,60,3856.0,771.2,5.0,1,0,0.964
2535,2022,597,60,246.0,49.2,5.0,0,0,1.0
2536,2022,595,60,105.0,19.0,5.5,1,2,1.39
2537,2022,595,60,105.0,19.0,5.5,1,2,1.39
2538,2022,597,60,3780.0,756.0,5.0,0,0,1.06
2539,2022,595,60,7527.0,67.0,107.0,1,0,1.1
2540,2022,596,60,10786.0,2157.2,5.0,0,0,2.7
2541,2022,596,60,5465.0,100.0,54.65,1,0,1.37
2542,2022,596,60,9602.0,1920.4,5.0,1,0,1.33
2543,2022,596,60,8000.0,1600.0,5.0,0,0,1.3
2544,2022,596,60,20000.0,4000.0,5.0,1,0,2.7
2545,2022,596,60,8459.0,1691.8,5.0,1,4,1.18
2546,2022,601,60,5000.0,1000.0,5.0,0,0,15.0
2547,2022,596,60,20000.0,205.0,92.0,1,0,2.6
2548,2022,596,60,5333.0,1066.6,5.0,0,2,0.91
2549,2022,596,60,8459.0,1691.8,5.0,0,4,1.06
2550,2022,596,60,200000.0,40000.0,5.0,1,0,2.6
2551,2022,596,60,1000.0,110.0,39.0,1,0,2.8
2552,2022,596,60,4090.0,818.0,5.0,0,0,0.649
2553,2022,597,60,1262.0,42.06666666666667,30.0,0,1,0.351
2554,2022,593,60,105.0,5.0,21.0,0,0,1.4
2555,2022,593,60,140.0,28.0,5.0,0,0,1.6
2556,2022,596,60,10022.0,1.0,10000.0,0,3,1.2
2557,2022,595,60,221.0,22.0,10.99,1,0,1.7
2558,2022,593,60,1000.0,16.949152542372882,59.0,0,0,3.4
2559,2022,593,60,310.0,62.0,5.0,0,0,9.0
2560,2022,596,60,14161.0,69.0,202.0,1,2,1.7
2561,2022,596,60,3856.0,771.2,5.0,1,0,0.964
2562,2022,597,60,1285.0,257.0,5.0,1,0,0.64
2563,2022,593,60,969.9,193.98,5.0,0,0,9.7
2564,2022,596,60,16407.0,3281.4,5.0,0,0,2.35
2565,2022,596,60,8700.0,1740.0,5.0,1,0,1.8
2566,2022,596,60,5465.0,1093.0,5.0,0,0,1.37
2567,2022,596,60,4678.0,935.6,5.0,0,0,0.8
2568,2022,595,60,100.0,5.0,19.99,1,4,1.2
2569,2022,601,60,100000.0,20000.0,5.0,0,0,230.0
2570,2022,596,60,20000.0,4000.0,5.0,0,0,1.2
2571,2022,597,60,5458.0,1091.6,5.0,1,4,1.34
2572,2022,593,60,108.0,27.0,4.0,0,0,1.6
2573,2022,596,60,12010.0,2402.0,5.0,0,0,2.26
